'id','aopf','hygleadtime','lrff','actual','averagedn','category','chinesebrand','clazz','competitorleadtime','competitorname','competitorpricing','dealerhandlingcost','dealernet','dealerpremiumpercentage','dealerpricingpremium','dealerpricingpremiumpercentage','dealerstreetpricing','ischinesebrand','marketshare','model','plant','region','series','variancepercentage','color_id','country_id'
1740,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,20.0,Toyota (China),16555.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.02,'','',Pacific,'',-0.13440048323769255,1537,293
1741,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,12.0,Mitsubishi-Vulcan (China),17850.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.1,'','',Pacific,'',-0.052100840336134456,1538,293
1742,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,4.0,Baoli (China),16793.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.02,'','',Pacific,'',-0.11832311081998452,1543,293
1743,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),true,Class 5 non BT,2.0,Heli (China),17150.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.0,'','',Pacific,'',-0.09504373177842565,1531,293
1744,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,15.0,HYG (China),17780.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.08,'','',Pacific,'',-0.0562429696287964,1530,293
1595,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,18.0,HYG,39157.33,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.01,'',Masate,Asia,D435,0.1475829543645742,1530,257
1596,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,28.0,Linde,27573.53,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.22,'',Masate,Asia,D435,-0.21052239425171282,1539,257
1597,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,28.0,Jungheinrich (China),27858.88,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.5,'',Masate,Asia,D435,-0.19812338304954932,1535,257
1598,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,62.0,Crown,38686.13,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.06,'',Masate,Asia,D435,0.1372004500431697,1534,257
1599,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,58.0,Still,32481.75,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.2,'',Masate,Asia,D435,-0.027603979267478814,1536,257
1600,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,17.0,HYG (HYM),33283.73,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.01,'',Masate,Asia,D435,-0.0028435981655729903,1530,257
1724,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Toyota (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.06,'','',Pacific,'',-0.05103863624763946,1537,293
1625,67,15.0,72,100,903.5310546875007,Class 2 (SNRT),false,Class 2,15.0,HYG,22089.78,21095.895839843746,903.5310546875007,0.1,90.35310546875189,0.0040902673303560245,22089.78,false,0.13,'',SN,Asia,C915,-0.0040902673303560245,1530,257
1725,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Mitsubishi (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.22,'','',Pacific,'',-0.05103863624763946,1538,293
1726,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,CAT (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.16,'','',Pacific,'',-0.05103863624763946,1549,293
1727,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Clark (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.04,'','',Pacific,'',-0.05103863624763946,1527,293
1728,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,HYG (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.11,'','',Pacific,'',-0.05103863624763946,1530,293
1729,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Others (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.27,'','',Pacific,'',-0.05103863624763946,1550,293
1730,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Toyota (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.2,'','',Pacific,'',-0.05103863624763946,1537,293
1731,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Mitsubishi-Vulcan (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.12,'','',Pacific,'',-0.05103863624763946,1538,293
1732,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Baoli (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.04,'','',Pacific,'',-0.05103863624763946,1543,293
1733,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),true,Class 5 non BT,5.0,Heli (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.02,'','',Pacific,'',-0.05103863624763946,1531,293
1734,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,HYG (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.15,'','',Pacific,'',-0.05103863624763946,1530,293
1628,0,13.0,0,0,10000.0,Class 3 (Pallet),false,Class 3,13.0,HYG,6842.0,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,false,0.07,'','',Asia,'',-0.14615609470914936,1530,257
1630,0,13.0,0,0,10000.0,Class 3 (Pallet),false,Class 3,28.0,Jungheinrich (China),6788.32,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,false,0.24,'','',Asia,'',-0.1552195535861598,1535,257
1631,0,13.0,0,0,10000.0,Class 3 (Pallet),false,Class 3,58.0,Toyota,5766.42,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,false,0.37,'','',Asia,'',-0.35994256401718916,1537,257
1632,0,13.0,0,0,10000.0,Class 3 (Pallet),false,Class 3,58.0,Still,7961.68,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,false,0.07,'','',Asia,'',0.015032003295786855,1536,257
1763,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,Class 2,48.0,Raymond,53200.0,48500.0,10000.0,0.1,1000.0,0.01680672268907563,59500.0,false,0.4,'','',Pacific,'',-0.13721804511278196,1540,293
1764,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,Class 2,49.0,HYG,59500.0,48500.0,10000.0,0.1,1000.0,0.01680672268907563,59500.0,false,0.034,'','',Pacific,'',-0.01680672268907563,1530,293
1765,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,Class 2,5.0,Crown,19593.0,48500.0,10000.0,0.1,1000.0,0.01680672268907563,59500.0,false,0.5,'','',Pacific,'',-2.0878374929821875,1534,293
1798,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),false,Class 1,24.0,Toyota,13652.32,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,false,0.41,'','',Asia,'',0.17348846203429164,1537,315
1799,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),false,Class 1,20.0,Nichiyu,12758.42,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,false,0.19,'','',Asia,'',0.11558014236872596,1553,315
1800,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),false,Class 1,15.0,HYG HYM,10283.8,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,false,0.02,'','',Asia,'',-0.09724031972617127,1530,315
1801,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),true,Class 1,2.0,Heli,13820.81,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,false,0.38,'','',Asia,'',0.18356449441096437,1531,315
1754,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,20.0,Mitsubishi,21000.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.02,'','',Pacific,'',-0.6342857142857142,1538,293
1755,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,4.0,Enforcer,22925.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.02,'','',Pacific,'',-0.4970556161395856,1548,293
1756,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,9.0,CAT,25149.6,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.01,'','',Pacific,'',-0.36463402996469135,1549,293
1757,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,18.0,HYG,39200.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.053,'','',Pacific,'',0.12448979591836734,1530,293
1758,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,5.0,Toyota,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.3,'','',Pacific,'',-0.7516459960189864,1537,293
1759,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,5.0,Linde,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.2,'','',Pacific,'',-0.7516459960189864,1539,293
1760,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,5.0,Crown,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.3,'','',Pacific,'',-0.7516459960189864,1534,293
1761,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,5.0,Jungheinrich,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.1,'','',Pacific,'',-0.7516459960189864,1535,293
1762,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,17.0,HYG (HYM),33320.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,false,0.0,'','',Pacific,'',-0.030012004801920768,1530,293
1808,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,10.0,Toyota (Japan),18041.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.17,'','',Asia,'',0.19168117066681453,1537,315
1809,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,25.0,TCM (Japan),14587.39,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.01,'','',Asia,'',0.0003091711402794,1546,315
1810,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,17.0,KOMATSU FORKLIFT.(Japan),20661.8,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.04,'','',Asia,'',0.2942105721669942,1552,315
1811,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,20.0,Sumitomo (Japan),16096.08,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.04,'','',Asia,'',0.09401046714479555,1541,315
1812,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,11.0,HYG SN,17979.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.03,'','',Asia,'',0.18889370932754884,1530,315
1813,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,14.0,Toyota (China),14561.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.26,'','',Asia,'',-0.0015026440491723919,1537,315
1814,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,14.0,Mitsubishi (China),15574.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.04,'','',Asia,'',0.0636393989983306,1538,315
1815,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,15.0,HYG HYM,13582.88,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.03,'','',Asia,'',-0.07362208898260163,1530,315
1816,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,20.0,Caterpillar,15040.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.01,'','',Asia,'',0.03039361702127665,1555,315
1817,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),true,Class 5 non BT,17.0,Heli (SN),13120.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.04,'','',Asia,'',-0.11149999999999993,1531,315
1818,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,10.0,Unicarrier (Japan),16453.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.09,'','',Asia,'',0.11366437731720663,1547,315
1819,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,Class 5 non BT,14.0,Mitsubishi (Japan),16902.87,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,false,0.05,'','',Asia,'',0.13725420594254112,1538,315
1893,0,49.0,0,0,10000.0,Class 2 (Pantograph 1.4-2.5T),false,Class 2,46.0,Hyster,60339.86,49339.86,10000.0,0.1,1000.0,0.016572792843735466,60339.86,false,0.012,'','',Asia,'',-0.016572792843735466,1533,326
1894,0,49.0,0,0,10000.0,Class 2 (Pantograph 1.4-2.5T),false,Class 2,49.0,Yale,60339.86,49339.86,10000.0,0.1,1000.0,0.016572792843735466,60339.86,false,0.0241,'','',Asia,'',-0.016572792843735466,1532,326
1895,0,49.0,0,0,10000.0,Class 2 (Pantograph 1.4-2.5T),false,Class 2,75.0,Crown,55698.33,49339.86,10000.0,0.1,1000.0,0.016572792843735466,60339.86,false,0.9639,'','',Asia,'',-0.10128723787589321,1534,326
1707,0,15.0,0,0,10000.0,Class 1 (Lead Acid 3 Wheel),false,Class 1,20.0,Toyota,22043.0,9300.0,10000.0,0.1,1000.0,0.04926108374384237,20300.0,false,0.3,'','',Pacific,'',0.03370684571065644,1537,293
1708,0,15.0,0,0,10000.0,Class 1 (Lead Acid 3 Wheel),false,Class 1,4.0,Baoli,20293.0,9300.0,10000.0,0.1,1000.0,0.04926108374384237,20300.0,false,0.01,'','',Pacific,'',-0.04962302271719312,1543,293
1709,0,15.0,0,0,10000.0,Class 1 (Lead Acid 3 Wheel),false,Class 1,4.0,Enforcer,19593.0,9300.0,10000.0,0.1,1000.0,0.04926108374384237,20300.0,false,0.0,'','',Pacific,'',-0.08712295207472057,1548,293
1710,0,15.0,0,0,10000.0,Class 1 (Lead Acid 3 Wheel),false,Class 1,5.0,Linde,19593.0,9300.0,10000.0,0.1,1000.0,0.04926108374384237,20300.0,false,0.1,'','',Pacific,'',-0.08712295207472057,1539,293
1711,0,15.0,0,0,10000.0,Class 1 (Lead Acid 3 Wheel),false,Class 1,5.0,Crown,19593.0,9300.0,10000.0,0.1,1000.0,0.04926108374384237,20300.0,false,0.2,'','',Pacific,'',-0.08712295207472057,1534,293
1712,0,15.0,0,0,10000.0,Class 1 (Lead Acid 3 Wheel),false,Class 1,55.0,HYG CRG,27300.0,9300.0,10000.0,0.1,1000.0,0.04926108374384237,20300.0,false,0.01,'','',Pacific,'',0.21978021978021978,1530,293
1713,0,15.0,0,0,10000.0,Class 1 (Lead Acid 3 Wheel),false,Class 1,15.0,HYG HYM,20300.0,9300.0,10000.0,0.1,1000.0,0.04926108374384237,20300.0,false,0.15,'','',Pacific,'',-0.04926108374384237,1530,293
1649,0,11.0,0,0,0.0,Class 5 (SN 2.5-3T),false,Class 5 non BT,11.0,HYG,18723.72,18723.72,0.0,0.1,0.0,0.0,18723.72,false,0.1,'',SN,Asia,D466,0.0,1530,257
1651,0,11.0,0,0,0.0,Class 5 (SN 2.5-3T),false,Class 5 non BT,28.0,Jungheinrich(G),26642.34,18723.72,0.0,0.1,0.0,0.0,18723.72,false,0.21,'',SN,Asia,D466,0.297219388387056,1535,257
1653,0,11.0,0,0,0.0,Class 5 (SN 2.5-3T),false,Class 5 non BT,24.0,Toyota,25912.41,18723.72,0.0,0.1,0.0,0.0,18723.72,false,0.42,'',SN,Asia,D466,0.27742267122201286,1537,257
1887,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4-2.5T),false,Class 2,18.0,Hyster,46750.0,20231.99,10000.0,0.1,1000.0,0.03201845287476078,31231.99,false,0.0532,'','',Asia,'',0.31054566844919784,1533,326
1888,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4-2.5T),false,Class 2,18.0,Yale,46750.0,20231.99,10000.0,0.1,1000.0,0.03201845287476078,31231.99,false,0.0319,'','',Asia,'',0.31054566844919784,1532,326
1889,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4-2.5T),false,Class 2,16.0,BT,33550.0,20231.99,10000.0,0.1,1000.0,0.03201845287476078,31231.99,false,0.3191,'','',Asia,'',0.03928494783904615,1544,326
1890,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4-2.5T),false,Class 2,28.0,Jungheinrich,24713.33,20231.99,10000.0,0.1,1000.0,0.03201845287476078,31231.99,false,0.4255,'','',Asia,'',-0.3042350019200164,1535,326
1891,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4-2.5T),false,Class 2,28.0,Linde,33000.0,20231.99,10000.0,0.1,1000.0,0.03201845287476078,31231.99,false,0.1596,'','',Asia,'',0.023273030303030254,1539,326
1892,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4-2.5T),false,Class 2,17.0,HYG (China),31231.99,20231.99,10000.0,0.1,1000.0,0.03201845287476078,31231.99,false,0.0106,'','',Asia,'',-0.03201845287476078,1530,326
1933,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),true,Class 5 non BT,2.0,Hang Cha (China- Japanese engine),12787.72,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,false,0.3509,'','',Asia,'',-0.36721166869465405,1529,335
1934,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),true,Class 5 non BT,2.0,HeLi. (China- Japanese engine ),13853.37,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,false,0.3158,'','',Asia,'',-0.2620409330004179,1531,335
1935,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,24.0,Toyota.(Japan),24640.74,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,false,0.1754,'','',Asia,'',0.2904628675924506,1537,335
1936,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,20.0,Mitsubishi (Japan),21611.25,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,false,0.0526,'','',Asia,'',0.19099913239632135,1538,335
1937,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,21.0,KOMATSU FORKLIFT.(Japan),27067.35,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,false,0.0526,'','',Asia,'',0.35407345011609925,1552,335
1938,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,11.0,HYG (SN),24513.95,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,false,0.0351,'','',Asia,'',0.2867930300910298,1530,335
1939,0,15.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,15.0,HYG (HYM),16483.52,5483.52,10000.0,0.1,1000.0,0.060666653724447205,16483.52,false,0.0175,'','',Asia,'',-0.060666653724447205,1530,335
1660,0,15.0,0,0,10000.0,Class 1 (Li-ion),true,Class 1,2.0,Heli,19500.44,14143.52,10000.0,0.1,1000.0,0.039771678746651225,25143.52,false,0.48,'','',Asia,'',-0.3406630824740366,1531,274
1661,0,15.0,0,0,10000.0,Class 1 (Li-ion),false,Class 1,15.0,HYG (HYM),25143.52,14143.52,10000.0,0.1,1000.0,0.039771678746651225,25143.52,false,0.11,'','',Asia,'',-0.039771678746651225,1530,274
1662,0,15.0,0,0,10000.0,Class 1 (Li-ion),true,Class 1,2.0,Hangcha,22153.85,14143.52,10000.0,0.1,1000.0,0.039771678746651225,25143.52,false,0.23,'','',Asia,'',-0.18008923956784045,1529,274
1663,0,15.0,0,0,10000.0,Class 1 (Li-ion),false,Class 1,24.0,Toyota,32307.69,14143.52,10000.0,0.1,1000.0,0.039771678746651225,25143.52,false,0.11,'','',Asia,'',0.19079575172350602,1537,274
1664,0,15.0,0,0,10000.0,Class 1 (Li-ion),false,Class 1,24.0,Baoli,21846.15,14143.52,10000.0,0.1,1000.0,0.039771678746651225,25143.52,false,0.07,'','',Asia,'',-0.19671063322370297,1543,274
1943,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,Class 5 non BT,20.0,TCM,30306.91,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,false,0.1127,'','',Asia,'',-0.6504358247013635,1546,335
1944,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,Class 5 non BT,20.0,Mitsubishi,29326.51,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,false,0.0563,'','',Asia,'',-0.7056107255858267,1538,335
1945,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,Class 5 non BT,20.0,Unicarrier,30434.78,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,false,0.0704,'','',Asia,'',-0.6435016123001382,1547,335
1946,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,Class 5 non BT,24.0,Toyota,31372.55,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,false,0.2817,'','',Asia,'',-0.5943750189257807,1537,335
1947,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,Class 5 non BT,34.0,Hyster ( FT),49019.61,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,false,0.0423,'','',Asia,'',-0.02039999910240004,1533,335
1948,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,Class 5 non BT,22.0,Clark,39647.58,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,false,0.0141,'','',Asia,'',-0.26160562637114293,1527,335
1949,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,Class 5 non BT,16.0,Doosan/Hyundai,41397.0,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,false,0.4225,'','',Asia,'',-0.20829069739353095,1528,335
1841,0,15.0,0,0,10000.0,Class 2 (SNRT),false,Class 2,25.0,Toyota,15941.31,9274.869999999999,10000.0,0.1,1000.0,0.04932214115306288,20274.87,false,0.1667,SN Reach (1.4 - 2.5T),'',Asia,'',-0.33457476204904113,1537,315
1842,0,15.0,0,0,10000.0,Class 2 (SNRT),false,Class 2,20.0,Nichiyu,16869.93,9274.869999999999,10000.0,0.1,1000.0,0.04932214115306288,20274.87,false,0.2262,SN Reach (1.4 - 2.5T),'',Asia,'',-0.26111193111056175,1553,315
1843,0,15.0,0,0,10000.0,Class 2 (SNRT),false,Class 2,20.0,KOMATSU FORKLIFT.,16947.32,9274.869999999999,10000.0,0.1,1000.0,0.04932214115306288,20274.87,false,0.0536,SN Reach (1.4 - 2.5T),'',Asia,'',-0.25535305877271447,1552,315
1844,0,15.0,0,0,10000.0,Class 2 (SNRT),false,Class 2,16.0,Sumitomo (Japan),17798.55,9274.869999999999,10000.0,0.1,1000.0,0.04932214115306288,20274.87,false,0.0774,SN Reach (1.4 - 2.5T),'',Asia,'',-0.1953147868787064,1541,315
1845,0,15.0,0,0,10000.0,Class 2 (SNRT),false,Class 2,15.0,Hyster,20739.18,9274.869999999999,10000.0,0.1,1000.0,0.04932214115306288,20274.87,false,0.0238,SN Reach (1.4 - 2.5T),'',Asia,'',-0.025829854410830067,1533,315
1846,0,15.0,0,0,10000.0,Class 2 (SNRT),false,Class 2,15.0,Yale,20274.87,9274.869999999999,10000.0,0.1,1000.0,0.04932214115306288,20274.87,false,0.0298,SN Reach (1.4 - 2.5T),'',Asia,'',-0.04932214115306288,1532,315
