'id','aopf','hygleadtime','lrff','actual','averagedn','category','chinesebrand','clazz','competitorleadtime','competitorname','competitorpricing','dealerhandlingcost','dealernet','dealerpremiumpercentage','dealerpricingpremium','dealerpricingpremiumpercentage','dealerstreetpricing','ischinesebrand','marketshare','model','plant','region','series','variancepercentage','color_id','country_id'
1772,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,18.0,Hyster,45357.14,20718.94,10000.0,0.1,1000.0,0.031526904745240544,31718.94,false,0.1485,'','',Asia,'',0.27863749786692904,1533,307
1773,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,38.0,Still,44700.0,20718.94,10000.0,0.1,1000.0,0.031526904745240544,31718.94,false,0.3465,'','',Asia,'',0.26803266219239374,1536,307
1774,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,28.0,Jungheinrich,45700.0,20718.94,10000.0,0.1,1000.0,0.031526904745240544,31718.94,false,0.198,'','',Asia,'',0.28404945295404815,1535,307
1775,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,28.0,Linde,51750.0,20718.94,10000.0,0.1,1000.0,0.031526904745240544,31718.94,false,0.099,'','',Asia,'',0.3677499516908213,1539,307
1776,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,17.0,HYG (China),31718.94,20718.94,10000.0,0.1,1000.0,0.031526904745240544,31718.94,false,0.0099,'','',Asia,'',-0.031526904745240544,1530,307
1723,0,8.0,0,0,10000.0,Class 5,false,Class 3,8.0,HYG HYM,7490.0,-3510.0,10000.0,0.1,1000.0,0.13351134846461948,7490.0,false,0.2,'','',Pacific,'',-0.13351134846461948,1530,293
1902,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),true,Class 1,2.0,Hang Cha.,13524.94,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.3226,'','',Asia,'',-0.4673854375694087,1529,335
1903,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),true,Class 1,2.0,HeLi.,13213.98,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.2903,'','',Asia,'',-0.5019169092128185,1531,335
1904,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),false,Class 1,14.0,Toyota M.I.C,18832.6,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.0323,'','',Asia,'',-0.05382687467476614,1537,335
1905,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),false,Class 1,14.0,Toyota M.I.J,25739.64,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.129,'','',Asia,'',0.2289596901899172,1537,335
1906,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),false,Class 1,14.0,Linde forklift.,26432.0,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.0806,'','',Asia,'',0.2491563256658596,1539,335
1907,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),false,Class 1,14.0,Mitsubishi Forklift.,25447.57,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.0484,'','',Asia,'',0.22011021091601282,1538,335
1908,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),false,Class 1,12.0,HYG (SN),27280.48,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.0323,'','',Asia,'',0.27250913473663224,1530,335
1909,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),false,Class 1,16.0,KOMATSU FORKLIFT.,27706.73,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.0323,'','',Asia,'',0.2837011079979485,1552,335
1910,0,15.0,0,0,10000.0,Class 1 (Lead Acid 2T),false,Class 1,15.0,HYG (HYM),18846.3,7846.299999999999,10000.0,0.1,1000.0,0.053060812997776756,18846.3,false,0.0323,'','',Asia,'',-0.053060812997776756,1530,335
1848,69,15.0,77,57,549.1261596452356,Class 1 (Lead Acid),false,Class 1,24.0,Toyota,21237.4,23111.96122439024,549.1261596452356,0.1,54.912615964523866,0.002315424859357559,23716.0,false,0.53,'',Maximal,Asia,A7S4,-0.11929485793762523,1537,326
1850,69,15.0,77,57,549.1261596452356,Class 1 (Lead Acid),false,Class 1,20.0,Nichiyu,19800.0,23111.96122439024,549.1261596452356,0.1,54.912615964523866,0.002315424859357559,23716.0,false,0.2,'',Maximal,Asia,A7S4,-0.2005511422204305,1553,326
1852,69,15.0,77,57,549.1261596452356,Class 1 (Lead Acid),false,Class 1,20.0,Unicarrier,20460.0,23111.96122439024,549.1261596452356,0.1,54.912615964523866,0.002315424859357559,23716.0,false,0.15,'',Maximal,Asia,A7S4,-0.16182368601977146,1547,326
1854,69,15.0,77,57,549.1261596452356,Class 1 (Lead Acid),false,Class 1,44.0,Jungheinrich,21219.0,23111.96122439024,549.1261596452356,0.1,54.912615964523866,0.002315424859357559,23716.0,false,0.11,'',Maximal,Asia,A7S4,-0.12026545152761789,1535,326
1856,69,15.0,77,57,549.1261596452356,Class 1 (Lead Acid),false,Class 1,15.0,HYG (HYM),23716.0,23111.96122439024,549.1261596452356,0.1,54.912615964523866,0.002315424859357559,23716.0,false,0.01,'',Maximal,Asia,A7S4,-0.002315424859357559,1530,326
1639,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,Class 5 non BT,15.0,HYG,14244.53,14244.53,0.0,0.1,0.0,0.0,14244.53,false,0.08,'',Maximal,Asia,A3C1,0.0,1530,257
1641,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,Class 5 non BT,44.0,Crown,21532.85,14244.53,0.0,0.1,0.0,0.0,14244.53,false,0.03,'',Maximal,Asia,A3C1,0.33847447040219936,1534,257
1643,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,Class 5 non BT,28.0,Jungheinrich,20437.96,14244.53,0.0,0.1,0.0,0.0,14244.53,false,0.03,'',Maximal,Asia,A3C1,0.30303562586481225,1535,257
1645,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,Class 5 non BT,24.0,Toyota,22992.7,14244.53,0.0,0.1,0.0,0.0,14244.53,false,0.39,'',Maximal,Asia,A3C1,0.3804759771579675,1537,257
1647,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,Class 5 non BT,24.0,Mitsubishi/Nichiyu,20437.96,14244.53,0.0,0.1,0.0,0.0,14244.53,false,0.31,'',Maximal,Asia,A3C1,0.30303562586481225,1538,257
1735,0,5.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,5.0,Toyota,35522.5,25200.0,10000.0,0.1,1000.0,0.027624309392265192,36200.0,false,0.06,'','',Pacific,'',-0.047223590681962135,1537,293
1736,0,5.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,5.0,Mitsubishi,30428.0,25200.0,10000.0,0.1,1000.0,0.027624309392265192,36200.0,false,0.22,'','',Pacific,'',-0.22255817010648088,1538,293
1737,0,5.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,5.0,CAT,28000.0,25200.0,10000.0,0.1,1000.0,0.027624309392265192,36200.0,false,0.16,'','',Pacific,'',-0.32857142857142857,1549,293
1738,0,5.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,5.0,Clark,27000.0,25200.0,10000.0,0.1,1000.0,0.027624309392265192,36200.0,false,0.04,'','',Pacific,'',-0.37777777777777777,1527,293
1739,0,5.0,0,0,10000.0,Class 5 (SN 2.5T),false,Class 5 non BT,5.0,HYG(LPG),36200.0,25200.0,10000.0,0.1,1000.0,0.027624309392265192,36200.0,false,0.11,'','',Pacific,'',-0.027624309392265192,1530,293
1673,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),true,Class 5 non BT,2.0,Heli,12000.0,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.3849,'','',Asia,'',-0.8935833333333333,1531,274
1674,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,24.0,Toyota (Japan),24230.77,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.3547,'','',Asia,'',0.06222542659601822,1537,274
1675,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,17.0,Komatsu (Japan),22615.38,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.1081,'','',Asia,'',-0.004758708454158143,1545,274
1676,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),true,Class 5 non BT,17.0,Hangcha,13507.69,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0989,'','',Asia,'',-0.6822269388770396,1529,274
1677,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,11.0,HYG (Japan),23076.93,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0178,'','',Asia,'',0.01533696206557806,1530,274
1678,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,15.0,HYG (China)),21380.04,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0178,'','',Asia,'',-0.06281372719602017,1530,274
1679,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,22.0,HYG IRIS (Probable SOP),21723.0,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0178,'','',Asia,'',-0.046034157344749804,1530,274
1588,47,62.0,49,22,682.075,Lead Acid,false,Class 1,62.0,Crown (USA),35583.94,27291.8675,682.075,0.1,68.20750000000044,0.0024323206316206295,28042.15,false,0.3,'',Greenville,Asia,A268,0.21002684076018563,1534,257
1589,47,62.0,49,22,682.075,Lead Acid,false,Class 1,28.0,Jungheinrich (Germany),37043.8,27291.8675,682.075,0.1,68.20750000000044,0.0024323206316206295,28042.15,false,0.2,'',Greenville,Asia,A268,0.24115891188269023,1535,257
1590,47,62.0,49,22,682.075,Lead Acid,false,Class 1,28.0,Jungheinrich (China),20437.96,27291.8675,682.075,0.1,68.20750000000044,0.0024323206316206295,28042.15,false,0.2,'',Greenville,Asia,A268,-0.3753993793901154,1535,257
1591,47,62.0,49,22,682.075,Lead Acid,false,Class 1,58.0,Still,32116.79,27291.8675,682.075,0.1,68.20750000000044,0.0024323206316206295,28042.15,false,0.06,'',Greenville,Asia,A268,0.12474573268374575,1536,257
1881,0,24.0,0,0,10000.0,Class 5 (5T Combined),false,Class 5 non BT,20.0,Unicarrier (TCM),30800.0,21000.0,10000.0,0.1,1000.0,0.03125,32000.0,false,0.4469,'','',Asia,'',-0.07142857142857142,1547,326
1882,0,24.0,0,0,10000.0,Class 5 (5T Combined),false,Class 5 non BT,20.0,Mitsubishi,31020.0,21000.0,10000.0,0.1,1000.0,0.03125,32000.0,false,0.149,'','',Asia,'',-0.06382978723404255,1538,326
1883,0,24.0,0,0,10000.0,Class 5 (5T Combined),false,Class 5 non BT,24.0,Toyota M.I.J,34100.0,21000.0,10000.0,0.1,1000.0,0.03125,32000.0,false,0.2979,'','',Asia,'',0.03225806451612903,1537,326
1884,0,24.0,0,0,10000.0,Class 5 (5T Combined),false,Class 5 non BT,34.0,HYG (H-FT),46821.06,21000.0,10000.0,0.1,1000.0,0.03125,32000.0,false,0.0099,'','',Asia,'',0.29518895983986687,1530,326
1885,0,24.0,0,0,10000.0,Class 5 (5T Combined),false,Class 5 non BT,24.0,HYG (HYM),32000.0,21000.0,10000.0,0.1,1000.0,0.03125,32000.0,false,0.003,'','',Asia,'',-0.03125,1530,326
1886,0,24.0,0,0,10000.0,Class 5 (5T Combined),false,Class 5 non BT,20.0,Others (China),23760.0,21000.0,10000.0,0.1,1000.0,0.03125,32000.0,false,0.087,'','',Asia,'',-0.3888888888888889,1550,326
1560,69,15.0,77,57,549.1261596452356,Lead Acid,false,Class 1,12.0,Doosan/Hyundai,14078.13,18478.19122439024,549.1261596452356,0.1,54.912615964523866,0.0028776833716250075,19082.23,false,0.28,'',Maximal,Asia,A7S4,-0.35935259981009726,1528,247
1562,69,15.0,77,57,549.1261596452356,Lead Acid,true,Class 1,17.0,Hangcha,16562.5,18478.19122439024,549.1261596452356,0.1,54.912615964523866,0.0028776833716250075,19082.23,false,0.15,'',Maximal,Asia,A7S4,-0.15545012020917878,1529,247
1564,69,15.0,77,57,549.1261596452356,Lead Acid,false,Class 1,15.0,HYG,19082.23,18478.19122439024,549.1261596452356,0.1,54.912615964523866,0.0028776833716250075,19082.23,false,0.02,'',Maximal,Asia,A7S4,-0.0028776833716250075,1530,247
1626,67,15.0,72,100,903.5310546875007,Class 2 (SNRT),false,Class 2,24.0,Toyota,25547.45,21095.895839843746,903.5310546875007,0.1,90.35310546875189,0.0040902673303560245,22089.78,false,0.56,'',SN,Asia,C915,0.1318063796790384,1537,257
1627,67,15.0,72,100,903.5310546875007,Class 2 (SNRT),false,Class 2,24.0,Mitsubishi/Nichiyu,24087.59,21095.895839843746,903.5310546875007,0.1,90.35310546875189,0.0040902673303560245,22089.78,false,0.16,'',SN,Asia,C915,0.07918836606448588,1538,257
1751,0,37.0,0,0,10000.0,Class 5 (155FT),false,Class 5 non BT,26.0,Toyota,64749.3,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.3,'','',Pacific,'',0.6819579516689755,1537,293
1752,0,37.0,0,0,10000.0,Class 5 (155FT),false,Class 5 non BT,37.0,HYG,19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.12,'','',Pacific,'',-0.05103863624763946,1530,293
1753,0,37.0,0,0,10000.0,Class 5 (155FT),false,Class 5 non BT,5.0,Linde,19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.2,'','',Pacific,'',-0.05103863624763946,1539,293
1670,0,15.0,0,0,10000.0,Class 2 (SNRT 1.8T),false,Class 2,15.0,HYG SN,20448.4,9448.400000000001,10000.0,0.1,1000.0,0.04890358169832358,20448.4,false,0.01,'','',Asia,'',-0.04890358169832358,1530,274
1671,0,15.0,0,0,10000.0,Class 2 (SNRT 1.8T),false,Class 2,17.0,Sumitomo,21420.29,9448.400000000001,10000.0,0.1,1000.0,0.04890358169832358,20448.4,false,0.39,'','',Asia,'',-0.001312307162974945,1541,274
1672,0,15.0,0,0,10000.0,Class 2 (SNRT 1.8T),false,Class 2,25.0,BT,31818.18,9448.400000000001,10000.0,0.1,1000.0,0.04890358169832358,20448.4,false,0.59,'','',Asia,'',0.3259073900518508,1544,274
1592,92,12.0,95,39,796.3985066258937,Lead Acid,false,Class 1,12.0,HYG,27436.5,26560.461642711518,796.3985066258937,0.1,79.63985066258829,0.002902697161175379,27436.5,false,0.04,'',SN,Asia,C225,-0.002902697161175379,1530,257
1593,92,12.0,95,39,796.3985066258937,Lead Acid,false,Class 1,24.0,Toyota,29197.08,26560.461642711518,796.3985066258937,0.1,79.63985066258829,0.002902697161175379,27436.5,false,0.6,'',SN,Asia,C225,0.057572200690528416,1537,257
1594,92,12.0,95,39,796.3985066258937,Lead Acid,false,Class 1,24.0,Mitsubishi/Nichiyu,27737.23,26560.461642711518,796.3985066258937,0.1,79.63985066258829,0.002902697161175379,27436.5,false,0.26,'',SN,Asia,C225,0.007970880630020058,1538,257
1655,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,24.0,Toyota (Japan),27692.31,9769.23,10000.0,0.1,1000.0,0.04814814993141296,20769.23,false,0.4421,'','',Asia,'',0.2138889821759182,1537,274
1656,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,12.0,Sumitomo (Japan),23846.15,9769.23,10000.0,0.1,1000.0,0.04814814993141296,20769.23,false,0.3823,'','',Asia,'',0.08709665920913866,1541,274
1657,0,15.0,0,0,10000.0,Class 1 (Lead Acid),true,Class 1,2.0,Heli,17000.0,9769.23,10000.0,0.1,1000.0,0.04814814993141296,20769.23,false,0.1042,'','',Asia,'',-0.28054294117647055,1531,274
1658,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,24.0,Nissan (Japan),24000.0,9769.23,10000.0,0.1,1000.0,0.04814814993141296,20769.23,false,0.0444,'','',Asia,'',0.09294875000000002,1542,274
1659,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,15.0,HYG (HYM),20769.23,9769.23,10000.0,0.1,1000.0,0.04814814993141296,20769.23,false,0.027,'','',Asia,'',-0.04814814993141296,1530,274
1722,0,0.0,0,0,10000.0,Class 4,false,Class 3,4.0,BT,7490.0,-11000.0,10000.0,0.1,1000.0,0,0.0,false,0.15,'','',Pacific,'',0.8664886515353805,1544,293
1911,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),false,Class 1,12.0,BYD,20287.4,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,false,0.3387,'','',Asia,'',-0.541068840758303,1554,335
1912,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),true,Class 1,2.0,Hang Cha.,18115.94,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,false,0.3226,'','',Asia,'',-0.7257884492883063,1529,335
1913,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),true,Class 1,2.0,HeLi.,18329.07,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,false,0.2903,'','',Asia,'',-0.7057210213065911,1531,335
1914,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),false,Class 1,15.0,HYG (HYM),30264.28,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,false,0.0484,'','',Asia,'',-0.033042253111588975,1530,335
1701,0,18.0,0,0,10000.0,Class 5 (6-7T),false,Class 5 non BT,25.0,TCM,51515.15,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,false,0.325,'','',Asia,'',0.18470585837370174,1546,274
1702,0,18.0,0,0,10000.0,Class 5 (6-7T),false,Class 5 non BT,20.0,Mitsubishi,50000.0,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,false,0.1696,'','',Asia,'',0.16,1538,274
1703,0,18.0,0,0,10000.0,Class 5 (6-7T),false,Class 5 non BT,20.0,UniCarrier,50000.0,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,false,0.1696,'','',Asia,'',0.16,1547,274
1704,0,18.0,0,0,10000.0,Class 5 (6-7T),false,Class 5 non BT,32.0,Linde,54545.45,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,false,0.113,'','',Asia,'',0.22999993583332795,1539,274
1705,0,18.0,0,0,10000.0,Class 5 (6-7T),true,Class 5 non BT,17.0,Heli,40909.09,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,false,0.212,'','',Asia,'',-0.026666689481482077,1531,274
1794,0,12.0,0,0,10000.0,Class 1 (SN Lead Acid 1.5-3.5T),false,Class 1,12.0,Hyster,21667.8,10667.8,10000.0,0.1,1000.0,0.04615143207893741,21667.8,false,0.24,'','',Asia,'',-0.04615143207893741,1533,315
1577,9,38.0,9,7,0.0,Order Picker,false,Class 2,38.0,Yale,42323.65,42323.65,0.0,0.1,0.0,0.0,42323.65,false,0.12,OS030BF,Greenville,Asia,H118,0.0,1532,247
1706,0,18.0,0,0,10000.0,Class 5 (6-7T),false,Class 5 non BT,18.0,HYG,41000.0,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,false,0.0108,'','',Asia,'',-0.024390243902439025,1530,274
1633,0,13.0,0,0,10000.0,Class 3 (Stacker),false,Class 3,13.0,HYG HYM,8530.41,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,false,0.03,'','',Asia,'',-0.11722765963183482,1530,257
1634,0,13.0,0,0,10000.0,Class 3 (Stacker),false,Class 3,50.0,Crown,14051.09,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,false,0.11,'','',Asia,'',0.3217316236676301,1534,257
1635,0,13.0,0,0,10000.0,Class 3 (Stacker),false,Class 3,24.0,Mitsubishi/Nichiyu,8856.45,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,false,0.11,'','',Asia,'',-0.07609821090843386,1538,257
1636,0,13.0,0,0,10000.0,Class 3 (Stacker),false,Class 3,58.0,Toyota,10218.98,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,false,0.33,'','',Asia,'',0.06738148034343934,1537,257
1637,0,13.0,0,0,10000.0,Class 3 (Stacker),false,Class 3,28.0,Jungheinrich (G),12262.77,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,false,0.24,'','',Asia,'',0.2228175200219853,1535,257
1638,0,13.0,0,0,10000.0,Class 3 (Stacker),false,Class 3,28.0,Jungheinrich (C),8868.61,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,false,0.18,'','',Asia,'',-0.07462274245907749,1535,257
1650,29,11.0,32,12,0.0,Class 5 (SN 2.5-3T),false,Class 5 non BT,11.0,HYG,18723.72,18723.72,0.0,0.1,0.0,0.0,18723.72,false,0.1,'',SN,Asia,D871,0.0,1530,257
1652,29,11.0,32,12,0.0,Class 5 (SN 2.5-3T),false,Class 5 non BT,28.0,Jungheinrich(G),26642.34,18723.72,0.0,0.1,0.0,0.0,18723.72,false,0.21,'',SN,Asia,D871,0.297219388387056,1535,257
1654,29,11.0,32,12,0.0,Class 5 (SN 2.5-3T),false,Class 5 non BT,24.0,Toyota,25912.41,18723.72,0.0,0.1,0.0,0.0,18723.72,false,0.42,'',SN,Asia,D871,0.27742267122201286,1537,257
1695,0,18.0,0,0,10000.0,Class 5 (4-5T),false,Class 5 non BT,24.0,Toyota,43939.39,23848.480000000003,10000.0,0.1,1000.0,0.02869565616635216,34848.48,false,0.2071,'','',Asia,'',0.18413796823305914,1537,274
1629,0,13.0,0,0,10000.0,Class 3 (Pallet),false,Class 3,28.0,Crown,7961.68,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,false,0.17,'','',Asia,'',0.015032003295786855,1534,257
1587,47,62.0,49,22,682.075,Lead Acid,false,Class 1,62.0,HYG (USA),28042.15,27291.8675,682.075,0.1,68.20750000000044,0.0024323206316206295,28042.15,false,0.04,'',Greenville,Asia,A268,-0.0024323206316206295,1530,257
1558,69,15.0,77,57,549.1261596452356,Lead Acid,false,Class 1,12.0,Clark,11593.75,18478.19122439024,549.1261596452356,0.1,54.912615964523866,0.0028776833716250075,19082.23,false,0.44,'',Maximal,Asia,A7S4,-0.6506430288702554,1527,247
1568,69,15.0,77,57,549.1261596452356,Li-ion,false,Class 1,12.0,Clark,13635.42,20510.33122439024,549.1261596452356,0.1,54.912615964523866,0.002600722444691642,21114.37,false,0.44,'',Maximal,Asia,A7S4,-0.55252149299138,1527,247
1570,69,15.0,77,57,549.1261596452356,Li-ion,false,Class 1,12.0,Doosan/Hyundai,16557.29,20510.33122439024,549.1261596452356,0.1,54.912615964523866,0.002600722444691642,21114.37,false,0.28,'',Maximal,Asia,A7S4,-0.27854755313004254,1528,247
1572,69,15.0,77,57,549.1261596452356,Li-ion,true,Class 1,2.0,Hangcha,19479.17,20510.33122439024,549.1261596452356,0.1,54.912615964523866,0.002600722444691642,21114.37,false,0.15,'',Maximal,Asia,A7S4,-0.0867651247955906,1529,247
1574,69,15.0,77,57,549.1261596452356,Li-ion,false,Class 1,15.0,HYG,21114.37,20510.33122439024,549.1261596452356,0.1,54.912615964523866,0.002600722444691642,21114.37,false,0.02,'',Maximal,Asia,A7S4,-0.002600722444691642,1530,247
1576,69,15.0,77,57,549.1261596452356,Li-ion,true,Class 1,2.0,Heli,18505.21,20510.33122439024,549.1261596452356,0.1,54.912615964523866,0.002600722444691642,21114.37,false,0.11,'',Maximal,Asia,A7S4,-0.14396338198618247,1531,247
1601,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,Class 2,49.0,HYG,30832.12,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,false,0.14,'',Greenville,Asia,E264,-0.0038127629003596487,1530,257
1603,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,Class 2,62.0,Crown,38686.13,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,false,0.36,'',Greenville,Asia,E264,0.19998005581650483,1534,257
1605,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,Class 2,36.0,Raymond,38602.94,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,false,0.36,'',Greenville,Asia,E264,0.19825599906961922,1540,257
1607,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,Class 2,24.0,Mitsubishi/Nichiyu,39172.75,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,false,0.14,'',Greenville,Asia,E264,0.20991823236113277,1538,257
