'id','file_name','uploaded_time','uuid','uploadedby_id','success','message','path','loading','size','model_type'
4304,XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024154709.xlsx,2024-03-13 15:47:09.464,'2ec2c8ad-cc48-4573-8deb-6e760837aea5',1,true,,/uploadFiles/novo/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024154709.xlsx,false,0,11
4305,XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024160218.xlsx,2024-03-13 16:02:18.251,'33ae4a47-3442-475c-ba1b-cc535dabdb10',1,true,,/uploadFiles/novo/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024160218.xlsx,false,0,11
3653,/tmp/uploadFiles/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_05032024145230099.xlsx,2024-03-05 14:52:30.100,c6ba9dc9-4d20-4e72-9a6d-bbdd1af82da4,1,false,,,false,0,
3703,Qk9PS0VEIE9SREVSUyBBdWcgRmluYWwgMjAyMy54bHN4_05032024165834.xlsx,2024-03-05 16:59:00.982,a1310f26-42ae-4d2c-bd47-887b084cd7a5,1,true,,,false,0,1
3753,/tmp/uploadFiles/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_06032024145041564.xlsx,2024-03-06 14:50:41.566,ab8ddf33-4b93-4359-a350-3dcc2fc24af8,1,false,,,false,0,
4502,XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024174009.xlsx,2024-03-19 17:40:09.823,aada1f15-b357-4e23-91a0-d52c3ff4e82d,1,true,,/uploadFiles/novo/XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024174009.xlsx,false,769489,11
4752,VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_20032024100309.xlsx,2024-03-20 10:04:52.240,'6d4e71f0-191c-4753-b3a3-a4ab37e3e539',1,true,,/uploadFiles/macro/VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_20032024100309.xlsx,false,17534252,
5003,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024162037.xlsx,2024-03-20 16:20:37.645,faa8a042-3bcd-4cc0-9196-90cf218cea16,1,true,,/uploadFiles/forecast_pricing/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024162037.xlsx,false,800139,12
5202,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_21032024112532.xlsx,2024-03-21 11:25:33.087,'0e256571-000a-4018-a9e4-ddde2375b327',1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_21032024112532.xlsx,false,800139,11
5203,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024112819.xlsx,2024-03-21 11:28:19.064,'916c13de-7ed6-424d-8118-3991a776db1d',1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024112819.xlsx,false,675365,11
5452,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161229.xlsx,2024-03-21 16:12:29.413,'7f3e8a94-50c7-4949-88b1-c0b085c0dc70',1,false,Missing column [Quote Number:],uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161229.xlsx,false,675401,11
5752,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024162743.xlsx,2024-03-21 16:27:43.223,'0bc13728-c0f0-46ff-bdac-9055d0d0d02f',1,false,Cannot get a NUMERIC value from a STRING cell,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024162743.xlsx,false,675419,11
6052,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024171151.xlsx,2024-03-21 17:11:51.375,f5f7c99c-bb2d-4980-a023-d015ecaa618c,1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024171151.xlsx,true,675419,11
6352,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175104.xlsx,2024-03-21 17:51:04.134,'167e75a9-1880-4195-b315-c3fa3668bce9',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175104.xlsx,true,675419,11
6552,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024094730.xlsx,2024-03-25 09:47:30.313,'9764e37e-2140-4cd6-a6be-08b17b2a0015',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024094730.xlsx,true,675419,11
6752,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024095540.xlsx,2024-03-25 09:55:40.435,'3c826e3a-1bd0-4f6e-aaab-9507b93f1d9a',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024095540.xlsx,true,675419,11
502,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gU2VwIC0yMDIzIChKYXNvbikueGxzeA==_23012024025950.xlsx,2024-01-23 02:59:50.343,e4940b40-050b-4a37-94e8-5b8e1c74b6b1,1,false,,,false,0,
503,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gRGVjIC0yMDIzIChKYXNvbikueGxzeA==_23012024035355.xlsx,2024-01-23 03:53:55.777,dab1cf0b-1dc5-443c-9c44-a9b7cf0a1d79,1,false,,,false,0,
504,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gTm92IC0yMDIyIChKYXNvbikueGxzeA==_23012024035455.xlsx,2024-01-23 03:54:55.235,'37e8f272-b2ae-4849-b82e-5bf3b218608f',1,false,,,false,0,
552,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gRGVjIC0yMDIzIChKYXNvbikueGxzeA==_23012024042314.xlsx,2024-01-23 04:23:14.810,'8ecc7aa2-5fc9-4017-add3-0c8eba396539',1,false,,,false,0,
556,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gRGVjIC0yMDIzIChKYXNvbikueGxzeA==_23012024043832.xlsx,2024-01-23 04:38:32.311,b256d210-8b98-4827-b904-5121319ade50,1,false,,,false,0,
6902,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024100758.xlsx,2024-03-25 10:07:58.289,'5c2affd1-ddf4-4536-a4f1-4689b90afd39',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024100758.xlsx,true,675419,11
557,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gRGVjIC0yMDIzIChKYXNvbikueGxzeA==_23012024044056.xlsx,2024-01-23 04:40:56.140,ef710a83-eb55-4922-b16b-6598dbb6f68a,1,false,,,false,0,
7052,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_25032024104958.xlsx,2024-03-25 10:49:58.648,afa0dc00-e24e-4a2b-ad30-ecc4e004f077,9,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_25032024104958.xlsx,false,800139,11
558,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gU2VwdC0yMDIyIChKYXNvbikueGxzeA==_23012024044121.xlsx,2024-01-23 04:41:21.299,'634ad150-7ad3-4237-b370-de3eb25a9e9c',1,false,,,false,0,
559,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gU2VwdC0yMDIyIChKYXNvbikueGxzeA==_23012024044135.xlsx,2024-01-23 04:41:35.557,d8d26854-49cc-4615-924f-679684d20b79,1,false,,,false,0,
7202,RVhDREVDMjAyMy54bHN4_25032024112340.xlsx,2024-03-25 11:23:40.998,dc6a35b2-f6af-4202-86b0-ea0d0f585c37,1,false,Incorrect format of Cell 4:1,uploadFiles/exchange_rate/RVhDREVDMjAyMy54bHN4_25032024112340.xlsx,false,769760,7
560,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gTm92IC0yMDIyIChKYXNvbikueGxzeA==_23012024044149.xlsx,2024-01-23 04:41:49.619,'9b951c7d-d37e-49f1-8629-5631647be702',1,false,,,false,0,
3702,/tmp/uploadFiles/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_05032024162943473.xlsx,2024-03-05 16:29:43.502,cb61df9a-c920-4a3e-b532-9967ffdcb415,1,false,,,false,0,
3752,/tmp/uploadFiles/cG93ZXIgYmkgT2N0IDIzLnhsc3g=_06032024141221147.xlsx,2024-03-06 14:12:21.174,'83987986-9c7e-43c2-a381-9b79832b160c',1,false,,,false,0,
3902,import_files/competitor_pricing/Competitor Pricing Database.xlsx,2024-03-11 14:21:44.661,d5bd9b6a-8a1e-45a7-a200-44b0697b12c2,9,false,,,false,0,
7302,RVhDREVDMjAyMy54bHN4_25032024112505.xlsx,2024-03-25 11:25:05.799,'817cc84b-db3e-49f1-aee4-f331d3241cff',1,false,Incorrect format of Cell 4:1,uploadFiles/exchange_rate/RVhDREVDMjAyMy54bHN4_25032024112505.xlsx,false,769760,7
7402,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024112719.xlsx,2024-03-25 11:27:19.749,'872ed7f8-6d74-4fdb-b9d4-f16a955b47c6',1,false,,uploadFiles/exchange_rate/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024112719.xlsx,true,675419,7
7502,RVhDREVDMjAyMy54bHN4_25032024113231.xlsx,2024-03-25 11:32:31.668,c710e0c2-7a15-4dfc-b753-67ff3ca98c93,1,false,,uploadFiles/exchange_rate/RVhDREVDMjAyMy54bHN4_25032024113231.xlsx,true,778805,7
7552,RVhDREVDMjAyMy54bHN4_25032024113313.xlsx,2024-03-25 11:33:13.681,'53d4b284-65f3-4222-b161-e213a66b700e',1,false,Missing columnSummary Current Interlocking ,uploadFiles/exchange_rate/RVhDREVDMjAyMy54bHN4_25032024113313.xlsx,false,778805,7
7602,RVhDREVDMjAyMy54bHN4_25032024113411.xlsx,2024-03-25 11:34:11.828,'62bd68b4-9dda-4c04-9ce7-62538b107efb',1,false,'Not found sheet: ''Summary Current Interlocking''',uploadFiles/exchange_rate/RVhDREVDMjAyMy54bHN4_25032024113411.xlsx,false,778805,7
4552,XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024174654.xlsx,2024-03-19 17:46:55.689,ac3e2b3f-2ac2-456f-b131-48ac12c97024,1,true,,/uploadFiles/novo/XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024174654.xlsx,false,769489,11
4553,XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024175304.xlsx,2024-03-19 17:53:04.161,'2f279eab-40a9-459a-9e14-712df19575c8',1,true,,/uploadFiles/novo/XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024175304.xlsx,false,769489,11
4802,VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_20032024100732.xlsx,2024-03-20 10:09:07.391,'1735918e-5882-4f1e-bdf1-80f82683d2cf',1,true,,/uploadFiles/macro/VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_20032024100732.xlsx,false,17534252,
5052,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024163708.xlsx,2024-03-20 16:37:09.258,a242b272-8694-4325-9151-6cca29a7f1f1,1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024163708.xlsx,false,800139,11
553,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gTm92IC0yMDIyIChKYXNvbikueGxzeA==_23012024042619.xlsx,2024-01-23 04:26:19.896,'5fc48da1-ddd3-47ac-be0f-7e3e2da392b4',1,false,,,false,0,
554,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gRGVjIC0yMDIzIChKYXNvbikueGxzeA==_23012024043637.xlsx,2024-01-23 04:36:37.049,'1a72e1d5-f579-4c32-b4af-afd7db70a308',1,false,,,false,0,
555,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gU2VwdC0yMDIyIChKYXNvbikueGxzeA==_23012024043747.xlsx,2024-01-23 04:37:47.909,'110d684f-e5e5-423e-9451-911a68506357',1,false,,,false,0,
1052,RVhDSlVMMjAyMy54bHN4_06022024105306.xlsx,2024-02-06 10:53:06.193,'192e0e39-9e61-4bd5-9953-2db44242556a',1,false,,,false,0,
1053,RVhDSlVMMjAyMy54bHN4_06022024105332.xlsx,2024-02-06 10:53:32.584,'2d4d244d-cd1f-464c-83e5-3c530238af03',1,false,,,false,0,
1054,RVhDSlVMMjAyMy54bHN4_06022024105450.xlsx,2024-02-06 10:54:50.154,'64515e87-2192-4372-85fd-a2fbb75c3272',1,false,,,false,0,
1055,RVhDSlVMMjAyMy54bHN4_06022024105537.xlsx,2024-02-06 10:55:37.642,'93510af1-f27c-4fd2-ac98-c3978be73340',1,false,,,false,0,
1056,RVhDSlVOMjAyMy54bHN4_06022024105615.xlsx,2024-02-06 10:56:15.875,'2f6dc1da-e58c-4d21-a1f0-c67cd3379e0a',1,false,,,false,0,
1057,RVhDQVVHMjAyMy54bHN4_06022024105640.xlsx,2024-02-06 10:56:40.283,'9f6c60be-9a92-4964-b822-4a32a959eaf7',1,false,,,false,0,
1058,RVhDTUFZMjAyMy54bHN4_06022024105702.xlsx,2024-02-06 10:57:02.658,'8a1c247a-9c47-48fe-89ea-c2142af5b9d1',1,false,,,false,0,
1059,RVhDQVBSMjAyMy54bHN4_06022024105712.xlsx,2024-02-06 10:57:12.924,beacf8a6-b9e0-4c95-8274-5db5d7065724,1,false,,,false,0,
1060,RVhDTUFSMjAyMy54bHN4_06022024105723.xlsx,2024-02-06 10:57:23.294,'75686e5a-b20f-46a3-9a8e-a46fb6af6e9a',1,false,,,false,0,
1061,RVhDRkVCMjAyMy54bHN4_06022024105731.xlsx,2024-02-06 10:57:31.406,'9117b154-6e1b-4554-8691-c63499c3bb16',1,false,,,false,0,
1062,RVhDSkFOMjAyMy54bHN4_06022024105835.xlsx,2024-02-06 10:58:35.380,'10a5fa69-7d0b-4a7a-a286-6da118819136',1,false,,,false,0,
5252,VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_21032024114944.xlsx,2024-03-21 11:51:27.273,'5eeffa90-2424-445f-b836-75aa601a66e4',1,true,,uploadFiles/macro/VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_21032024114944.xlsx,false,17534252,
5502,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161300.xlsx,2024-03-21 16:13:00.446,'34c36a2f-22a4-4b45-99e9-903ae79e30fb',1,false,Missing column [Quote Number: ],uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161300.xlsx,false,675401,11
5802,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024163245.xlsx,2024-03-21 16:32:45.081,'8769dca6-6531-4184-b0c2-3bcfb0913382',1,false,Cannot get a NUMERIC value from a STRING cell,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024163245.xlsx,false,675419,11
6102,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024171301.xlsx,2024-03-21 17:13:01.608,'68ecc6db-9ef3-4bd4-82bd-f7f8eaf8c37a',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024171301.xlsx,true,675419,11
6402,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175803.xlsx,2024-03-21 17:58:03.040,'5670674d-4cb9-4ffd-bdb5-d28ccc3a6239',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175803.xlsx,true,675419,11
1064,RVhDT0NUMjAyMy54bHN4_06022024113221.xlsx,2024-02-06 11:32:21.833,a418e105-7bbd-4d15-b08f-72735a65739e,1,false,,,false,0,
6602,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024094849.xlsx,2024-03-25 09:48:49.021,'1c560086-836f-45f3-8bdb-8f5264f70339',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024094849.xlsx,true,675419,11
6802,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024095626.xlsx,2024-03-25 09:56:26.145,'5ba5b00d-1253-49c4-aaaf-bf7abadcb106',1,false,Incorrect format of Cell5:3 ,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024095626.xlsx,false,675419,11
3852,XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_11032024135626.xlsx,2024-03-11 13:56:27.156,'3f319564-af78-4042-9637-51bc380ec9e5',1,true,,/uploadFilesnovo/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_11032024135626.xlsx,false,0,11
3952,ZmFrZUV4Y2VsRmlsZS54bHN4_11032024142258.xlsx,2024-03-11 14:22:58.989,'86c51e21-384a-497d-a5a5-d1437ddcacea',9,false,Uploaded file is not an Excel file,/uploadFiles/exchange_rate/ZmFrZUV4Y2VsRmlsZS54bHN4_11032024142258.xlsx,false,0,7
6952,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024100826.xlsx,2024-03-25 10:08:26.449,'7d88f131-6a04-45a4-8a9e-15f228939fa5',1,false,Incorrect format of Cell 5:3,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024100826.xlsx,false,675419,11
1102,RVhDREVDMjAyMy54bHN4_06022024134420.xlsx,2024-02-06 13:44:20.230,'7b9d61db-f8b9-456e-b9a0-757a08789ef9',1,false,,,false,0,
1103,RVhDSkFOMjAyNC54bHN4_06022024134428.xlsx,2024-02-06 13:44:28.202,cc748d68-c934-4df6-86a7-ebd150c4043a,1,false,,,false,0,
1153,RVhDSkFOMjAyNC54bHN4_19022024113828.xlsx,2024-02-19 11:38:28.300,'6c2c330c-2d14-4c22-9943-539e20f6a749',1,false,,,false,0,
1154,RVhDSkFOMjAyNC54bHN4_19022024114035.xlsx,2024-02-19 11:40:35.968,'864855ac-844a-4a0c-8981-1f856a5c37af',1,false,,,false,0,
1161,UHJvZHVjdCBGY3N0IGRpbWVuc2lvbiAyMDIzXzAyXzI0Lnhsc3g=_19022024140919.xlsx,2024-02-19 14:09:19.787,'9aa3138e-9309-43e2-8ba1-95c9557fb4c6',1,false,,,false,0,
1162,UHJvZHVjdCBGY3N0IGRpbWVuc2lvbiAyMDIzXzAyXzI0Lnhsc3g=_19022024141059.xlsx,2024-02-19 14:10:59.359,c7075b0d-f5df-4eef-8c92-d1b5b3e2a1d6,1,false,,,false,0,
561,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gT2N0LTIwMjIgKEphc29uKS54bHN4_23012024044245.xlsx,2024-01-23 04:42:45.227,'37320094-3068-4afa-9c95-9802cc759575',1,false,,,false,0,
562,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gRGVjIC0yMDIzIChKYXNvbikueGxzeA==_23012024044506.xlsx,2024-01-23 04:45:06.011,f6fa9173-9e1a-4a14-b4e0-aaca502ffe98,1,false,,,false,0,
602,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gT2N0LTIwMjIgKEphc29uKS54bHN4_23012024063636.xlsx,2024-01-23 06:36:36.741,c404f734-9d7b-40c0-b63e-baccdee6ed2a,1,false,,,false,0,
4102,VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fRGVjIDIwMjMueGxzYg==_11032024144812.xlsx,2024-03-11 14:49:43.633,'381b0d2d-e1c9-4be2-9792-cd97f34ed510',1,true,,/uploadFiles/macro/VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fRGVjIDIwMjMueGxzYg==_11032024144812.xlsx,false,0,
4103,U2NyZWVuc2hvdCBmcm9tIDIwMjQtMDMtMTEgMTEtMDMtNTUucG5n_11032024145243.xlsx,2024-03-11 14:52:43.412,fe358162-653a-4a74-acf0-be353673351c,9,false,Uploaded file is not an Excel file,/uploadFiles/macro/U2NyZWVuc2hvdCBmcm9tIDIwMjQtMDMtMTEgMTEtMDMtNTUucG5n_11032024145243.xlsx,false,0,
4306,VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_13032024160247.xlsx,2024-03-13 16:03:24.788,'00b7504e-b0e4-4db2-8154-1df957c78da1',1,true,,/uploadFiles/macro/VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_13032024160247.xlsx,false,0,
4307,XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024160332.xlsx,2024-03-13 16:03:32.527,ea4f616a-5c91-475c-a474-22b3c6e65e38,1,true,,/uploadFiles/novo/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024160332.xlsx,false,0,11
4602,XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024180048.xlsx,2024-03-19 18:00:48.835,'8bc970b3-7a40-45bb-a48a-25fbaea47856',1,true,,/uploadFiles/novo/XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_19032024180048.xlsx,false,769489,11
4603,XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_19032024180219.xlsx,2024-03-19 18:02:19.415,'05e74e7b-7735-41f7-be8c-0f6d7a10fcb5',1,true,,/uploadFiles/novo/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_19032024180219.xlsx,false,19437,11
4852,XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_20032024102802.xlsx,2024-03-20 10:28:03.092,b856fb3e-ae1b-45f9-a7f3-6d808e447092,1,true,,/uploadFiles/novo/XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_20032024102802.xlsx,false,769489,11
5302,VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_21032024115210.xlsx,2024-03-21 11:53:50.527,f9f3c95d-8050-44e3-9691-d431bb7c4c6c,1,true,,uploadFiles/macro/VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_21032024115210.xlsx,false,17534252,
5552,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161328.xlsx,2024-03-21 16:13:28.254,'6a853f6b-fb69-47c8-9fc2-49452ef9e371',1,false,Missing column [Quote Number],uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161328.xlsx,false,675401,11
5852,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024165034.xlsx,2024-03-21 16:50:34.667,f8329d7b-7c12-4200-b319-3106b6159ba3,1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024165034.xlsx,true,675419,11
