'id','file_name','uploaded_time','uuid','uploadedby_id','success','message','path','loading','size','model_type'
6152,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024171331.xlsx,2024-03-21 17:13:31.186,'1473fe13-f5af-4ef8-a6f7-3073cc177f7a',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024171331.xlsx,true,675419,11
6452,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175846.xlsx,2024-03-21 17:58:46.341,cacec20a-fa7c-4a9a-883d-28b243805ad2,1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175846.xlsx,true,675419,11
3654,/tmp/uploadFiles/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_05032024152020991.xlsx,2024-03-05 15:20:20.992,fb3beb5a-58b5-4bd4-9823-f3e38202bf57,1,false,,,false,0,
3704,U0FQIEtFMjQgMjAyMy5YTFNY_05032024172402.xlsx,2024-03-05 17:24:09.337,'4cd85043-4581-4b7b-8c08-ddace2970af1',1,true,,,false,0,5
3705,/tmp/uploadFiles/forecast_pricing/Rm9yZWNhc3QgRGF0YWJhc2UgRHluYW1pYyBQcmljaW5nLnhsc3g=_05032024172605.xlsx,2024-03-05 17:26:05.606,'784907d9-e2b8-4002-8a53-1388f6083c2c',1,false,,,false,0,
3903,U05fQVVELnhsc3g=_11032024142144.xlsx,2024-03-11 14:21:44.741,dc52f4a4-b8a1-44de-b62f-6c43c0bdfbce,9,false,,/uploadFiles/uploadFilesU05fQVVELnhsc3g=_11032024142144.xlsx,true,0,
4152,Rm9yZWNhc3QgRGF0YWJhc2UgRHluYW1pYyBQcmljaW5nLnhsc3g=_11032024153351.xlsx,2024-03-11 15:33:52.014,f41362bf-2b75-4dc0-9e25-c1a8757f1632,9,true,,/uploadFiles/forecast_pricing/Rm9yZWNhc3QgRGF0YWJhc2UgRHluYW1pYyBQcmljaW5nLnhsc3g=_11032024153351.xlsx,false,0,12
4153,Q29tcGV0aXRvciBQcmljaW5nIERhdGFiYXNlLnhsc3g=_11032024153608.xlsx,2024-03-11 15:36:12.587,'66c61f2d-2875-48b2-98ba-6c6af64c5a8a',9,true,,/uploadFiles/competitor/Q29tcGV0aXRvciBQcmljaW5nIERhdGFiYXNlLnhsc3g=_11032024153608.xlsx,false,0,8
4352,XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024160645.xlsx,2024-03-13 16:06:45.810,e0291aa9-fb83-4177-b7ad-de76143a0539,1,false,'400 BAD_REQUEST "File name is not in appropriate format"',/uploadFiles/macro/XzIwMjQtMTA2NjI5N19leGFtcGxlX25ld3F1b3RlIEhZTSAoMSkueGxzeA==_13032024160645.xlsx,false,0,
4353,VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_13032024160654.xlsx,2024-03-13 16:08:17.909,'625bc658-46c8-4ff0-9dc6-52751e81f121',1,true,,/uploadFiles/macro/VVNEIEFVRCBNYXJnaW4gQW5hbHlzaXMgVGVtcGxhdGUgTWFjcm9fTWFyIDIwMjQueGxzYg==_13032024160654.xlsx,false,0,
3706,UHJvZHVjdCBGY3N0IGRpbWVuc2lvbiAyMDIzXzAyXzI0Lnhsc3g=_05032024173030.xlsx,2024-03-05 17:30:30.821,'0f7b00a8-41f7-4a79-8156-261b8f1bc8a5',1,false,Cannot get a STRING value from a NUMERIC cell,,false,0,6
6453,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175901.xlsx,2024-03-21 17:59:01.779,'2ea1f557-6879-4735-b42a-f757da8f174a',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024175901.xlsx,true,675419,11
6652,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024095257.xlsx,2024-03-25 09:52:57.773,'78c843d3-23ee-48bf-9ef2-700a84f52b0a',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024095257.xlsx,true,675419,11
3707,QVBBQyBTZXJpYWwgaW4gTk9WTyBtYXN0ZXIgZmlsZS54bHN4_05032024173039.xlsx,2024-03-05 17:30:40.088,fc94db81-b08a-434f-ac6b-700c24415271,1,true,,,false,0,6
4002,RVhDU0VQMjAyMy54bHN4_11032024142440.xlsx,2024-03-11 14:24:41.566,'92bfd2cb-9e4c-4b22-8e2f-1b66a067f801',1,true,,/uploadFiles/exchange_rate/RVhDU0VQMjAyMy54bHN4_11032024142440.xlsx,false,0,7
603,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gTm92IC0yMDIyIChKYXNvbikueGxzeA==_23012024063744.xlsx,2024-01-23 06:37:44.003,'03d9b683-1bb8-4edd-a3c2-30379b64fd22',1,false,,,false,0,
6953,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_25032024101501.xlsx,2024-03-25 10:15:01.342,ece5c78a-1884-440e-b77b-2a607c6fa70c,1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_25032024101501.xlsx,false,800139,11
7102,RVhDREVDMjAyMy54bHN4_25032024112010.xlsx,2024-03-25 11:20:10.717,'3ce35034-0778-4060-ba94-ed3c275f3810',1,false,,uploadFiles/exchange_rate/RVhDREVDMjAyMy54bHN4_25032024112010.xlsx,true,769760,7
3953,RVhDU0VQMjAyMy54bHN4_11032024142259.xlsx,2024-03-11 14:23:01.816,'729656ef-c7a8-4177-801d-d35cbc106a6f',9,true,,/uploadFiles/exchange_rate/RVhDU0VQMjAyMy54bHN4_11032024142259.xlsx,false,0,7
3954,import_files/competitor_pricing/Competitor Pricing Database.xlsx,2024-03-11 14:23:05.151,ba294f00-9afa-4635-8b9f-4e1bec61fce2,9,false,,,false,0,
4202,Q29tcGV0aXRvciBQcmljaW5nIERhdGFiYXNlLnhsc3g=_11032024155601.xlsx,2024-03-11 15:56:07.239,'0ec4558d-9d1f-4e78-b9d8-91e455aab9b3',1,true,,/uploadFiles/competitor/Q29tcGV0aXRvciBQcmljaW5nIERhdGFiYXNlLnhsc3g=_11032024155601.xlsx,false,0,8
4252,Q29tcGV0aXRvciBQcmljaW5nIERhdGFiYXNlLnhsc3g=_11032024155933.xlsx,2024-03-11 15:59:40.285,'70d71979-31c8-4161-a534-10b75ce6863a',1,true,,/uploadFiles/competitor/Q29tcGV0aXRvciBQcmljaW5nIERhdGFiYXNlLnhsc3g=_11032024155933.xlsx,false,0,8
1169,U0FQIEtFMjQgKHNoaXBtZW50IGRhdGEpLnhsc3g=_19022024141556.xlsx,2024-02-19 14:15:56.088,'4fe3c07e-6dd5-4f23-bcce-69db4085940f',1,false,,,false,0,
1170,Qk9PS0VEIE9SREVSIE1heSBGaW5hbCAyMDIzLnhsc3g=_19022024142620.xlsx,2024-02-19 14:26:20.788,'4b456ee6-67a6-4ae1-bae3-989def3278d3',1,false,,,false,0,
1171,Qk9PS0VEIE9SREVSIE1heSBGaW5hbCAyMDIzLnhsc3g=_19022024142703.xlsx,2024-02-19 14:27:03.548,'83423491-5197-4374-8410-860e9cedbd76',1,false,,,false,0,
604,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gTm92IC0yMDIyIChKYXNvbikueGxzeA==_23012024072439.xlsx,2024-01-23 07:24:39.794,ae8cf3b3-7ba2-46bc-9e91-ccab4c3a6818,1,false,,,false,0,
605,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gTm92IC0yMDIyIChKYXNvbikueGxzeA==_23012024072715.xlsx,2024-01-23 07:27:15.898,cb91eab7-39ea-457b-8775-f31b7d23b7b4,1,false,,,false,0,
606,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gT2N0LTIwMjIgKEphc29uKS54bHN4_23012024072905.xlsx,2024-01-23 07:29:05.597,'6393d6bd-d5b0-4040-828b-2bc056add3b0',1,false,,,false,0,
607,Qk9PS0VEIE9SREVSUyBTRVBURU1CRVIgMjAyMy54bHN4_23012024073003.xlsx,2024-01-23 07:30:03.229,bff2a3bf-a913-40cb-909b-6191afc6a783,1,false,,,false,0,
608,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gT2N0LTIwMjIgKEphc29uKS54bHN4_23012024083223.xlsx,2024-01-23 08:32:23.019,e60f01b9-e94c-4558-b56a-6c06b195167e,1,false,,,false,0,
609,MDEuIEJvb2tpbmdzIFJlZ2lzdGVyIC0gSnVseS0yMDIyIChKYXNvbikueGxzeA==_24012024040134.xlsx,2024-01-24 04:01:34.482,'4cfdc0f5-bae9-4b8f-b00d-a5b9d3d0a60b',1,false,,,false,0,
652,U0FQIEtFMjQgMjAyMy5YTFNY_25012024083806.xlsx,2024-01-25 08:38:06.365,af206c2b-8e0d-405d-a0db-e2a378452f9c,1,false,,,false,0,
702,MDEuQm9va2luZyBSZWdpc3RlciAtIFNlcCAtMjAyMyBGaW5hbCAoSmFzb24pIC54bHN4_25012024091605.xlsx,2024-01-25 09:16:05.687,ace9acab-0b6d-4806-8bb4-510c68b913d9,1,false,,,false,0,
1163,Qk9PS0VEIE9SREVSIE1heSBGaW5hbCAyMDIzLnhsc3g=_19022024141417.xlsx,2024-02-19 14:14:17.056,'88c6b86b-3c64-4376-b1a4-e1e85d4ffb12',1,false,,,false,0,
1167,UHJvZHVjdCBGY3N0IGRpbWVuc2lvbiAyMDIzXzAyXzI0Lnhsc3g=_19022024141554.xlsx,2024-02-19 14:15:54.516,'6eda5196-bb80-4494-815e-de91ec4367b3',1,false,,,false,0,
1168,RVhDSkFOMjAyNC54bHN4_19022024141555.xlsx,2024-02-19 14:15:55.160,'913b25a3-103f-4823-89b4-dcf24956f849',1,false,,,false,0,
1175,UHJvZHVjdCBGY3N0IGRpbWVuc2lvbiAyMDIzXzAyXzI0Lnhsc3g=_19022024142839.xlsx,2024-02-19 14:28:39.839,'700f43a6-2ecc-4cef-af55-2d8f20d5a2c3',1,false,,,false,0,
1176,RVhDSkFOMjAyNC54bHN4_19022024142840.xlsx,2024-02-19 14:28:40.323,bee3f0b0-8239-44f4-8e98-b0cb50fed43d,1,false,,,false,0,
1177,U0FQIEtFMjQgKHNoaXBtZW50IGRhdGEpLnhsc3g=_19022024142841.xlsx,2024-02-19 14:28:41.152,df311744-13e4-418c-8986-1797eda93fd0,1,false,,,false,0,
2402,Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_26022024155015.xlsx,2024-02-26 15:50:18.848,'2acf6da0-1fb1-4ecb-a9fa-a16397757ce3',9,false,,,false,0,
1403,QVBBQyBTZXJpYWwgaW4gTk9WTyBtYXN0ZXIgZmlsZS54bHN4_20022024150022.xlsx,2024-02-20 15:00:22.799,e7c58708-5d13-4cb0-87f0-516dce57c511,1,false,,,false,0,
1652,Qk9PS0VEIE9SREVSIE1heSBGaW5hbCAyMDIzLnhsc3g=_20022024173125.xlsx,2024-02-20 17:31:25.849,ef948244-5cdc-4ce9-94c1-9bee4c9b49e2,1,false,,,false,0,
1656,RVhDSkFOMjAyNC54bHN4_20022024173258.xlsx,2024-02-20 17:32:58.085,'5af487d6-c717-4746-98eb-fbc38d26b5fb',1,false,,,false,0,
1657,U0FQIEtFMjQgKHNoaXBtZW50IGRhdGEpLnhsc3g=_20022024173259.xlsx,2024-02-20 17:32:59.016,f9dbcf57-8d07-4b71-9bbf-23100af01abc,1,false,,,false,0,
1753,Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_22022024142257.xlsx,2024-02-22 14:22:57.513,dbceb560-4360-46d5-9ebd-4ea93e0e1d16,9,false,,,false,0,
4902,XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_20032024103603.xlsx,2024-03-20 10:36:03.723,a34744bf-2f14-4c66-b7b8-61b940dbf895,1,true,,/uploadFiles/novo/XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_20032024103603.xlsx,false,769489,11
4903,XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_20032024103807.xlsx,2024-03-20 10:38:07.255,a97056fc-1f50-493e-bad9-a90f8b82eb7e,1,true,,/uploadFiles/novo/XzIwMjQtMTA0NjE3NV9DS1JYVDFYSDI1WFRSRU5ULnhsc3g=_20032024103807.xlsx,false,662123,11
4904,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024104029.xlsx,2024-03-20 10:40:29.138,'182efcae-5a49-4fff-b603-d4c66201f797',1,true,,/uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024104029.xlsx,false,800139,11
4905,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024105111.xlsx,2024-03-20 10:51:11.931,'5fee95c1-2556-45c8-8491-be4982edba95',1,true,,/uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_20032024105111.xlsx,false,800139,11
5352,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_21032024160553.xlsx,2024-03-21 16:05:53.955,bd77479e-bebb-444c-92de-eb5c92c2a0f2,1,false,Missing column [Quote Number: ],uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_21032024160553.xlsx,false,800139,11
5353,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_21032024160601.xlsx,2024-03-21 16:06:01.572,'538a0bb5-f2c5-46ba-b0f0-088a21def6d6',1,false,Missing column [Quote Number: ],uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_21032024160601.xlsx,false,800139,11
5602,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161347.xlsx,2024-03-21 16:13:47.155,b7c32686-4b4e-44ca-946c-dce53a4363be,1,false,Missing column [Quote Number:],uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024161347.xlsx,false,675401,11
5902,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024165545.xlsx,2024-03-21 16:55:45.340,'3758d9dd-4322-4b11-8f35-ce32f44044fc',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024165545.xlsx,true,675419,11
6202,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024173419.xlsx,2024-03-21 17:34:19.167,ec5119e3-335d-44f2-8ea6-17fe8a483383,1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_21032024173419.xlsx,true,675419,11
7652,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024142306.xlsx,2024-03-25 14:23:06.353,b84bb7ad-5b87-493e-8d3d-46ea1e2e5f94,1,false,Incorrect format of Cell 5:3,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024142306.xlsx,false,675419,11
7653,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024142330.xlsx,2024-03-25 14:23:31.010,e979f918-ee94-4672-a8cf-2eb41f06a846,1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024142330.xlsx,false,675402,11
7702,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024142433.xlsx,2024-03-25 14:24:33.928,c606856d-0617-414b-9fbc-a74dd9236b13,1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_25032024142433.xlsx,false,675402,11
7752,Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024162604.xlsx,2024-04-03 16:26:04.697,'7f751c16-6d01-4951-b69f-2122ab5bd40c',1,false,,uploadFiles/novo/Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024162604.xlsx,true,18265,11
7802,Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024162858.xlsx,2024-04-03 16:28:58.117,'504f52c5-301b-46f0-a48b-710684100e36',1,false,,uploadFiles/novo/Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024162858.xlsx,true,18265,11
7803,R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_03042024163030.xlsx,2024-04-03 16:30:30.173,'13f95c58-9d17-4e49-acd7-7a9c82b0034a',1,false,,uploadFiles/novo/R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_03042024163030.xlsx,true,31623579,11
7804,Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024163045.xlsx,2024-04-03 16:30:45.816,fed3c003-8431-4225-ad8b-be9d10a2f8df,1,false,,uploadFiles/novo/Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024163045.xlsx,true,18265,11
7852,Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024163511.xlsx,2024-04-03 16:35:11.032,'82a6614a-4590-43a5-a45e-10dc12fb3501',1,false,'Missing column[Quote Number:, #, Series Code, Model Code, Part Number, Part Description, List Price, Net Price Each] ',uploadFiles/novo/Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024163511.xlsx,false,18265,11
7902,Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024163537.xlsx,2024-04-03 16:35:37.484,bea182d9-d625-4a2f-8b81-3fef366d8ba4,1,false,'Missing column [Quote Number:, #, Series Code, Model Code, Part Number, Part Description, List Price, Net Price Each]',uploadFiles/novo/Qk9PS0VEIE9SREVSUyBEZWMgMjAyMy54bHN4_03042024163537.xlsx,false,18265,11
7903,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_03042024163547.xlsx,2024-04-03 16:35:47.494,'523de683-efce-4025-968b-4e6b62312597',1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_03042024163547.xlsx,false,675402,11
7904,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_03042024163552.xlsx,2024-04-03 16:35:52.170,e298aa14-ab84-4e94-a7b7-30d9388bdb46,1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_03042024163552.xlsx,false,800139,11
7952,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024154444.xlsx,2024-04-05 15:44:44.376,'87da6a98-6a2b-4c97-a2a1-864962478f51',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024154444.xlsx,true,675398,11
8002,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024155330.xlsx,2024-04-05 15:53:30.737,'5f3f43bc-a342-4699-a7fa-be349c26aa3b',1,false,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024155330.xlsx,true,675398,11
8052,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024155516.xlsx,2024-04-05 15:55:16.560,'1f7214ec-3c97-4ce5-964b-1c330e873fe0',1,false,Incorrect format of Cell 4:3,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024155516.xlsx,false,675398,11
8053,R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155536.xlsx,2024-04-05 15:55:36.786,fa7262be-ae8a-4134-8140-f378b2d28a25,1,false,,uploadFiles/macro/R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155536.xlsx,true,31623579,
8102,R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155839.xlsx,2024-04-05 15:58:39.615,f85a6214-3c8f-4e60-81e4-20a22261ff55,1,false,'Invalid file name: ''File name is not in appropriate format''',uploadFiles/macro/R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155839.xlsx,false,31623579,
8152,R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155922.xlsx,2024-04-05 15:59:22.668,'5ab45220-facb-4fe5-aaa9-66a23ff1a601',1,false,,uploadFiles/novo/R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155922.xlsx,true,31623579,11
8153,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024155941.xlsx,2024-04-05 15:59:41.386,c1c5c0e2-cca0-4795-a71d-2fab91f26dfd,1,true,,uploadFiles/novo/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024155941.xlsx,false,800139,11
8154,R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155959.xlsx,2024-04-05 15:59:59.683,aa4c8a1b-4682-4f47-8b10-16a636408575,1,false,'Invalid file name: ''GUM_ASM_Report_2024_Jan.xlsx''',uploadFiles/macro/R1VNX0FTTV9SZXBvcnRfMjAyNF9KYW4ueGxzeA==_05042024155959.xlsx,false,31623579,
8155,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160020.xlsx,2024-04-05 16:00:20.797,'42f20da5-3947-45bb-b0de-074449b8b24c',1,false,,uploadFiles/part/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160020.xlsx,true,800139,9
8202,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160222.xlsx,2024-04-05 16:02:22.633,'65a3a5b7-59ad-42b7-a96e-f30f9fc65b44',1,false,'Not found sheet: ''Export''',uploadFiles/part/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160222.xlsx,false,800139,9
8203,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024160249.xlsx,2024-04-05 16:02:49.827,e9e7de46-8710-446c-aec6-303195ccad76,1,false,,uploadFiles/exchange_rate/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVCAoY29weSkueGxzeA==_05042024160249.xlsx,true,675398,7
8252,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160358.xlsx,2024-04-05 16:03:58.521,'72059707-f041-4a6c-bbae-f6c272c776db',1,false,,uploadFiles/exchange_rate/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160358.xlsx,true,800139,7
8302,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160510.xlsx,2024-04-05 16:05:10.013,'535b01d1-75c6-4110-8f9b-ed7d25a42ebe',1,false,'Invalid file name: ''_2023-1042060_Vismark-P2.0UT.xlsx''',uploadFiles/exchange_rate/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160510.xlsx,false,800139,7
8303,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160624.xlsx,2024-04-05 16:06:24.031,'2d4fceae-7efc-493c-9df2-2053bc4f0151',1,false,'Invalid file name: ''_2023-1042060_Vismark-P2.0UT.xlsx''',uploadFiles/exchange_rate/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160624.xlsx,false,800139,7
8304,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160659.xlsx,2024-04-05 16:06:59.807,cbc66b7b-19be-4730-a860-11dbad694ab8,1,false,'Invalid file name: ''_2023-1042060_Vismark-P2.0UT.xlsx''',uploadFiles/exchange_rate/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160659.xlsx,false,800139,7
8305,XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160714.xlsx,2024-04-05 16:07:14.035,'8e339d37-33eb-461e-a1d8-41f4cf0e6647',1,false,'Invalid file name: ''_2023-1042060_Vismark-P2.0UT.xlsx''',uploadFiles/exchange_rate/XzIwMjMtMTA0MjA2MF9WaXNtYXJrLVAyLjBVVC54bHN4_05042024160714.xlsx,false,800139,7
8702,U0FQIEtFMjQgKHNoaXBtZW50IGRhdGEpIChjb3B5KS54bHN4_10042024114940.xlsx,2024-04-10 11:49:43.106,'92b2dd6f-1fd8-4029-b27b-26b4487f7581',1,true,,uploadFiles/shipment/U0FQIEtFMjQgKHNoaXBtZW50IGRhdGEpIChjb3B5KS54bHN4_10042024114940.xlsx,false,641852,5
9052,UlYgQVNJQSAyMDIzIHYxLjEtMi54bHN4_10042024185027.xlsx,2024-04-10 18:50:38.616,'37f6c200-27ae-4741-b6dc-ac3dde9e9d45',1,true,,uploadFiles/residual_value/UlYgQVNJQSAyMDIzIHYxLjEtMi54bHN4_10042024185027.xlsx,false,1295645,14
